ID	YourLanguageWord	YourLanguageExplanation	LanguageYouLearnWord	LanguageYouLearnPronunciation	LanguageYouLearnExplanation	Tags
a78165d3-07be-226c-73ef-e7466afec8fc	панцирь	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">щиток черепахи и ракообразных</div><div class="line_2">['carapace']</div></div>	carapace	ˈkerəˌpās	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">the hard upper shell of a turtle, crustacean, or arachnid.</div><div class="line_2">the study found oil in the carapace of 29 sea turtles that returned to feed in the spill area</div></div>	
a7beb513-3450-91c0-2463-ffe159b20eb3	чреват	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">чреватый</div><div class="line_2">['fraught', 'pregnant']</div><div class="line_1">полный</div><div class="line_2">['full', 'complete', 'utter', 'total', 'absolute', 'fraught']</div><div class="line_1">преисполненный</div><div class="line_2">['fraught', 'instinct with']</div></div>	fraught	frôt	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">(of a situation or course of action) filled with or likely to result in (something undesirable).</div><div class="line_2">marketing any new product is fraught with danger</div><div class="line_1">causing or affected by anxiety or stress.</div><div class="line_2">there was a fraught silence</div></div>	
a830fc1e-c494-d08c-4c82-33bc816a38c8	уборка мусора	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">очистка</div><div class="line_2">['cleaning', 'purification', 'clearing', 'clearance', 'refining', 'scavenging']</div><div class="line_1">выпуск</div><div class="line_2">['issue', 'edition', 'output', 'issuance', 'outlet', 'scavenging']</div><div class="line_1">продувка цилиндров</div><div class="line_2">['scavenging']</div></div>	scavenging		<div class="definitions"><div class="speechpart">Глагол</div><div class="line_1">search for and collect (anything usable) from discarded waste.</div><div class="line_2">people sell junk scavenged from the garbage</div></div>	
a84e9655-516f-a0f2-47db-2d7cff471a90	колеблется	<div class="synonyms"><div class="speechpart">Глагол</div><div class="line_1">качаться</div><div class="line_2">['sway', 'swing', 'shake', 'rock', 'dangle', 'oscillate']</div><div class="line_1">пошатываться</div><div class="line_2">['teeter', 'lurch', 'wamble']</div><div class="line_1">колебаться</div><div class="line_2">['hesitate', 'fluctuate', 'sway', 'oscillate', 'vibrate', 'hover']</div></div>	teetering		<div class="definitions"><div class="speechpart">Глагол</div><div class="line_1">move or balance unsteadily; sway back and forth.</div><div class="line_2">she teetered after him in her high-heeled sandals</div></div>	
a871a4d5-7655-aa8d-fa8c-0591e3d83ea7	губительный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">гибельный</div><div class="line_2">['disastrous', 'pernicious', 'baneful', 'suicidal', 'baleful', 'ill']</div><div class="line_1">губительный</div><div class="line_2">['harmful', 'ruinous', 'fatal', 'baneful', 'subversive', 'blasting']</div></div>	baneful	ˈbānf(ə)l	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">harmful or destructive.</div><div class="line_2">the baneful effects of envy and jealousy</div></div>	
a88fb603-1837-daf2-cad1-64c8b66f3a12	упрекающий	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">осуждающий</div><div class="line_2">['accusing', 'condemnatory', 'deprecating', 'reproving', 'damnatory', 'unapproving']</div></div>	reproving	rəˈpro͞oviNG	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">conveying or expressing blame or disapproval.</div><div class="line_2">a reproving glance</div></div>	
a9151d1a-a4e7-b7f7-9dd0-0673b585a0c3	неуверенно		falteringly			
a93e6ab3-7c4a-48d3-6fb5-a9653e8c8792	до сих пор	<div class="synonyms"><div class="speechpart">Наречие</div><div class="line_1">до сих пор</div><div class="line_2">['still', 'so far', 'till now', 'yet', 'hitherto', 'up to now']</div><div class="line_1">до настоящего времени</div><div class="line_2">['hitherto']</div><div class="line_1">прежде</div><div class="line_2">['formerly', 'hitherto', 'heretofore', 'aforetime', 'erstwhile', 'erst']</div></div>	hitherto	ˌhiT͟Hərˈto͞o	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">until now or until the point in time under discussion.</div><div class="line_2">there is a need to replace what has hitherto been a haphazard method of payment</div></div>	
a9f48309-cce0-32b9-64ef-9da12cc251a1	салинг	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">салинг</div><div class="line_2">['crosstrees', 'crosstree']</div></div>	crosstree			
aa0eb004-4eff-3eb3-22d8-eceee57346b2	кружок	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">кружок</div><div class="line_2">['circle', 'coterie', 'circlet', 'section', 'roundel', 'balloon']</div><div class="line_1">избранный круг</div><div class="line_2">['coterie']</div><div class="line_1">замкнутый круг</div><div class="line_2">['coterie']</div></div>	coterie	ˈkōdərē	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a small group of people with shared interests or tastes, especially one that is exclusive of other people.</div><div class="line_2">a coterie of friends and advisers</div></div>	
aa16b68d-406a-6275-9623-d3889562dc51	враждебный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">враждебный</div><div class="line_2">['hostile', 'enemy', 'inimical', 'antagonistic', 'adverse', 'opposed']</div><div class="line_1">недружелюбный</div><div class="line_2">['unfriendly', 'inimical', 'disaffected', 'antisocial', 'asocial', 'ill-disposed']</div><div class="line_1">неблагоприятный</div><div class="line_2">['adverse', 'unfavorable', 'disadvantageous', 'inauspicious', 'untoward', 'inimical']</div></div>	inimical	iˈnimək(ə)l	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">tending to obstruct or harm.</div><div class="line_2">actions inimical to our interests</div></div>	
aaae7e7b-87b8-1ff5-b420-01113966be35	уступать	<div class="synonyms"><div class="speechpart">Глагол</div><div class="line_1">уступать</div><div class="line_2">['give', 'concede', 'give in', 'yield', 'give way', 'defer']</div><div class="line_1">признавать</div><div class="line_2">['confess', 'accept', 'recognize', 'admit', 'acknowledge', 'concede']</div><div class="line_1">допускать</div><div class="line_2">['admit', 'allow', 'assume', 'suppose', 'concede', 'permit']</div></div>	concede	kənˈsēd	<div class="definitions"><div class="speechpart">Глагол</div><div class="line_1">admit that something is true or valid after first denying or resisting it.</div><div class="line_2">I had to concede that I'd overreacted</div><div class="line_1">surrender or yield (something that one possesses).</div><div class="line_2">to concede all the territory he'd won</div></div>	
ab18a510-87c4-130b-d6df-fa8daacbcbb8	возмущенный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">возмущенный</div><div class="line_2">['indignant', 'resentful', 'scandalized']</div><div class="line_1">негодующий</div><div class="line_2">['indignant']</div></div>	indignant	inˈdiɡnənt	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">feeling or showing anger or annoyance at what is perceived as unfair treatment.</div><div class="line_2">he was indignant at being the object of suspicion</div></div>	
ac744771-39af-fa51-9671-2d39cee848e5	тяжеловесный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">тяжелый</div><div class="line_2">['heavy', 'hard', 'severe', 'difficult', 'grave', 'ponderous']</div><div class="line_1">тяжеловесный</div><div class="line_2">['heavy', 'ponderous', 'stodgy', 'elephantine', 'graceless', 'labored']</div><div class="line_1">увесистый</div><div class="line_2">['heavy', 'ponderous']</div></div>	ponderous	ˈpänd(ə)rəs	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">slow and clumsy because of great weight.</div><div class="line_2">her footsteps were heavy and ponderous</div></div>	
